"","aged","bwtr14"
"1869",0,8
"1870",234,2
"1871",320,4
"1872",9,8
"1873",0,7
"1874",1,1
"1875",0,4
"1876",0,1
"1877",46,8
"1878",10,2
"1879",64,2
"1880",0,1
"1881",5,3
"1882",0,1
"1883",1,2
"1884",227,9
"1885",0,1
"1886",0,1
"1887",1,6
"1888",1,4
"1889",9,7
"1890",0,1
"1891",0,2
"1892",87,6
"1893",80,10
"1894",0,2
"1895",0,1
"1896",34,6
"1897",0,10
"1898",0,1
"1899",0,5
"1900",96,3
"1901",98,9
"1902",11,2
"1903",3,9
"1904",21,7
"1905",14,7
"1906",0,2
"1907",0,8
"1908",161,9
"1909",2,10
"1910",0,8
"1911",0,1
"1912",62,9
"1913",21,4
"1914",35,9
"1915",2,2
"1916",0,1
"1917",0,2
"1918",124,10
"1919",114,9
"1920",83,9
"1921",0,1
"1922",0,1
"1923",67,7
"1924",3,3
"1925",1,13
"1926",11,8
"1927",309,8
"1928",13,7
"1929",167,9
"1930",6,3
"1931",0,2
"1932",0,2
"1933",0,1
"1934",0,1
"1935",2,3
"1936",141,9
"1937",0,1
"1938",0,1
"1939",10,9
"1940",1,8
"1941",38,9
"1942",8,2
"1943",0,2
"1944",0,5
"1945",20,8
"1946",12,3
"1947",0,1
"1948",16,9
"1949",0,1
"1950",2,2
"1951",0,2
"1952",11,9
"1953",61,9
"1954",0,2
"1955",69,8
"1956",0,1
"1957",0,8
"1958",0,1
"1959",69,7
"1960",4,2
"1961",173,6
"1962",0,1
"1963",23,8
"1964",0,7
"1965",221,9
"1966",0,1
"1967",71,4
"1968",0,1
"1969",5,8
"1970",258,8
"1971",0,2
"1972",0,1
"1973",152,8
"1974",7,9
"1975",1,10
"1976",0,1
"1977",16,6
"1978",3,3
"1979",0,2
"1980",25,6
"1981",12,8
"1982",360,10
"1983",0,2
"1984",11,2
"1985",103,8
"1986",6,7
"1987",29,3
"1988",0,1
"1989",0,1
"1990",0,1
"1991",0,1
"1992",34,9
"1993",0,1
"1994",7,7
"1995",12,7
"1996",4,9
"1997",0,5
"1998",3,2
"1999",6,5
"2000",0,1
"2001",0,1
"2002",80,9
"2003",0,1
"2004",43,4
"2005",0,3
"2006",0,4
"2007",1,1
"2008",1,1
"2009",35,10
"2010",0,1
"2011",0,1
"2012",145,10
"2013",0,1
"2014",0,1
"2015",0,1
"2016",0,1
"2017",58,10
"2018",12,8
"2019",119,10
"2020",19,9
"2021",2,8
"2022",0,1
"2023",2,11
"2024",0,1
"2025",2,10
"2026",0,2
"2027",58,10
"2028",20,7
"2029",0,8
"2030",147,7
"2031",286,3
"2032",31,2
"2033",9,2
"2034",219,9
"2035",6,2
"2036",179,9
"2037",3,9
"2038",111,6
"2039",0,8
"2040",211,2
"2041",63,9
"2042",22,9
"2043",131,9
"2044",2,2
"2045",2,3
"2046",0,1
"2047",3,4
"2048",0,1
"2049",1,8
"2050",0,1
"2051",0,1
"2052",0,1
"2053",0,1
"2054",163,10
"2055",0,1
"2056",0,1
"2057",0,7
"2058",1,4
"2059",2,1
"2060",49,9
"2061",30,6
"2062",289,2
"2063",0,1
"2064",0,6
"2065",89,9
"2066",1,2
"2067",12,8
"2068",100,9
"2069",0,1
"2070",240,6
"2071",0,1
"2072",160,8
"2073",99,3
"2074",4,9
"2075",6,6
"2076",2,2
"2077",8,2
"2078",0,1
"2079",0,10
"2080",21,2
"2081",145,9
"2082",0,1
"2083",134,10
"2084",27,2
"2085",0,5
"2086",57,8
"2087",55,2
"2088",55,2
"2089",0,1
"2090",4,8
"2091",183,8
"2092",1,3
"2093",0,1
"2094",18,10
"2095",73,4
"2096",238,10
"2097",0,6
"2098",0,1
"2099",0,1
"2100",137,10
"2101",10,9
"2102",30,2
"2103",6,6
"2104",0,1
"2105",0,6
"2106",0,6
"2107",331,8
"2108",0,6
"2109",0,1
"2110",1,2
"2111",35,2
"2112",13,9
"2113",0,1
"2114",34,10
"2115",152,9
"2116",89,6
"2117",143,7
"2118",178,9
"2119",0,1
"2120",0,2
"2121",0,1
"2122",92,7
"2123",39,2
"2124",131,9
"2125",149,9
"2126",116,9
"2127",9,3
"2128",13,8
"2129",0,1
"2130",0,1
"2131",1,8
"2132",63,7
"2133",36,10
"2134",24,9
"2135",0,2
"2136",67,9
"2137",0,5
"2138",0,2
"2139",187,11
"2140",7,3
"2141",0,2
"2142",63,8
"2143",0,1
"2144",27,8
"2145",240,7
"2146",4,8
"2147",44,2
"2148",0,10
"2149",287,10
"2150",23,11
"2151",0,2
"2152",0,2
"2153",184,9
"2154",24,7
"2155",3,7
"2156",68,7
"2157",30,11
"2158",194,10
"2159",0,1
"2160",0,1
"2161",0,2
"2162",0,1
"2163",163,7
"2164",25,4
"2165",0,2
"2166",1,5
"2167",5,3
"2168",5,10
"2169",112,8
"2170",352,10
"2171",10,2
"2172",27,2
"2173",77,7
"2174",0,1
"2175",0,2
"2176",0,1
"2177",9,4
"2178",0,6
"2179",0,6
"2180",0,3
"2181",0,1
"2182",7,9
"2183",1,1
"2184",34,7
"2185",230,8
"2186",51,9
"2187",0,6
"2188",2,2
"2189",0,7
"2190",236,9
"2191",4,3
"2192",0,1
"2193",65,9
"2194",0,2
"2195",1,2
"2196",6,9
"2197",89,8
"2198",17,3
"2199",8,2
"2200",50,9
"2201",9,10
"2202",249,9
"2203",0,2
"2204",202,8
"2205",37,11
"2206",1,9
"2207",133,3
"2208",0,5
"2209",4,10
"2210",0,9
"2211",39,10
"2212",1,2
"2213",64,11
"2214",0,8
"2215",8,8
"2216",106,6
"2217",0,1
"2218",219,7
"2219",0,7
"2220",44,3
"2221",21,9
"2222",1,11
"2223",0,1
"2224",4,6
"2225",0,1
"2226",0,2
"2227",0,1
"2228",0,1
"2229",0,1
"2230",0,1
"2231",15,5
"2232",5,6
"2233",0,6
"2234",0,1
"2235",1,7
"2236",29,2
"2237",123,8
"2238",26,9
"2239",1,8
"2240",0,9
"2241",0,2
"2242",22,9
"2243",1,2
"2244",1,1
"2245",8,3
"2246",0,7
"2247",56,7
"2248",24,11
"2249",1,6
"2250",98,3
"2251",37,10
"2252",4,7
"2253",184,9
"2254",0,1
"2255",0,1
"2256",0,1
"2257",0,2
"2258",0,1
"2259",0,1
"2260",69,8
"2261",23,12
"2262",12,3
"2263",2,2
"2264",2,2
"2265",112,10
"2266",1,2
"2267",49,5
"2268",6,9
"2269",0,2
"2270",134,9
"2271",0,5
"2272",1,1
"2273",117,6
"2274",0,3
"2275",0,1
"2276",0,1
"2277",306,6
"2278",60,8
"2279",172,4
"2280",0,1
"2281",182,7
"2282",1,2
"2283",7,2
"2284",172,8
"2285",168,10
"2286",0,5
"2287",1,6
"2288",18,9
"2289",0,1
"2290",0,1
"2291",0,2
"2292",242,9
"2293",2,2
"2294",0,1
"2295",0,6
"2296",75,9
"2297",0,14
"2298",0,1
"2299",9,2
"2300",242,10
"2301",130,4
"2302",0,1
"2303",25,3
"2304",3,6
"2305",0,1
"2306",0,1
"2307",0,1
"2308",157,6
"2309",235,6
"2310",0,5
"2311",0,7
"2312",7,1
"2313",6,6
"2314",0,7
"2315",3,7
"2316",0,3
"2317",1,2
"2318",9,2
"2319",78,9
"2320",0,1
"2321",17,7
"2322",16,3
"2323",20,8
"2324",143,9
"2325",23,7
"2326",0,1
"2327",0,8
"2328",0,8
"2329",294,9
"2330",2,9
"2331",0,2
"2332",332,6
"2333",0,2
"2334",90,7
"2335",4,6
"2336",1,1
"2337",0,1
"2338",263,9
"2339",0,1
"2340",73,7
"2341",15,7
"2342",32,2
"2343",259,8
"2344",0,1
"2345",1,2
"2346",0,1
"2347",1,9
"2348",1,4
"2349",141,10
"2350",0,1
"2351",0,1
"2352",0,1
"2353",22,9
"2354",6,9
"2355",0,1
"2356",110,10
"2357",19,9
"2358",42,6
"2359",0,1
"2360",74,7
"2361",10,8
"2362",29,2
"2363",0,7
"2364",0,1
"2365",1,2
"2366",26,7
"2367",4,11
"2368",155,7
"2369",0,1
"2370",0,1
"2371",0,1
"2372",23,8
"2373",0,5
"2374",0,2
"2375",92,9
"2376",187,2
"2377",2,7
"2378",22,2
"2379",10,4
"2380",0,5
"2381",81,4
"2382",0,2
"2383",0,7
"2384",6,2
"2385",7,2
"2386",7,7
"2387",74,10
"2388",0,1
"2389",0,1
"2390",27,5
"2391",0,2
"2392",0,2
"2393",16,9
"2394",0,6
"2395",0,1
"2396",11,3
"2397",70,2
"2398",224,10
"2399",0,1
"2400",0,1
"2401",51,11
"2402",0,8
"2403",0,2
"2404",33,6
"2405",1,1
"2406",7,8
"2407",0,2
"2408",0,6
"2409",251,7
"2410",2,2
"2411",1,9
"2412",0,1
"2413",0,2
"2414",0,1
"2415",21,10
"2416",0,2
"2417",7,3
"2418",1,8
"2419",2,4
"2420",0,1
"2421",0,9
"2422",52,9
"2423",0,1
"2424",61,9
"2425",46,8
"2426",0,1
"2427",0,1
"2428",0,1
"2429",0,2
"2430",0,2
"2431",0,2
"2432",26,8
"2433",4,7
"2434",0,1
"2435",0,2
"2436",0,1
"2437",1,1
"2438",0,1
"2439",63,8
"2440",1,7
"2441",10,2
"2442",1,7
"2443",9,9
"2444",0,6
"2445",18,6
"2446",27,11
"2447",113,9
"2448",0,1
"2449",1,7
"2450",122,8
"2451",0,1
"2452",6,9
"2453",72,9
"2454",6,10
"2455",0,1
"2456",36,9
"2457",0,6
"2458",51,8
"2459",0,6
"2460",78,9
"2461",219,7
"2462",0,1
"2463",1,8
"2464",41,9
"2465",7,5
"2466",29,9
"2467",2,9
"2468",13,7
"2469",52,4
"2470",18,10
"2471",88,10
"2472",0,2
"2473",38,10
"2474",0,3
"2475",27,11
"2476",4,7
"2477",6,5
"2478",0,8
"2479",274,10
"2480",1,10
"2481",41,3
"2482",15,8
"2483",11,11
"2484",52,6
"2485",0,2
"2486",0,1
"2487",0,1
"2488",0,7
"2489",0,1
"2490",191,9
"2491",0,2
"2492",0,1
"2493",1,2
"2494",30,1
"2495",40,2
"2496",66,7
"2497",0,7
"2498",0,1
"2499",179,9
"2500",158,9
"2501",14,2
"2502",37,8
"2503",0,1
"2504",10,8
"2505",151,8
"2506",0,1
"2507",0,6
"2508",0,3
"2509",69,8
"2510",0,1
"2511",0,10
"2512",22,9
"2513",2,3
"2514",0,7
"2515",11,6
"2516",75,9
"2517",8,8
"2518",241,9
"2519",357,10
"2520",12,6
"2521",0,2
"2522",2,8
"2523",0,2
"2524",0,6
"2525",0,7
"2526",8,7
"2527",57,3
"2528",0,2
"2529",0,1
"2530",16,2
"2531",119,7
"2532",7,1
"2533",0,2
"2534",0,1
"2535",15,9
"2536",23,4
"2537",13,3
"2538",0,7
"2539",27,7
"2540",105,9
"2541",115,9
"2542",105,7
"2543",2,2
"2544",180,9
"2545",254,2
"2546",0,2
"2547",0,6
"2548",0,1
"2549",1,2
"2550",25,3
"2551",120,9
"2552",0,1
"2553",0,4
"2554",147,8
"2555",153,9
"2556",1,8
"2557",246,7
"2558",141,8
"2559",0,7
"2560",0,1
"2561",194,8
"2562",0,2
"2563",15,4
"2564",77,9
"2565",1,3
"2566",146,11
"2567",128,8
"2568",2,2
"2569",1,2
"2570",92,8
"2571",0,1
"2572",180,9
"2573",0,1
"2574",0,1
"2575",0,6
"2576",0,8
"2577",0,1
"2578",142,9
"2579",0,3
"2580",70,10
"2581",50,8
"2582",2,2
"2583",9,3
"2584",67,8
"2585",0,8
"2586",0,1
"2587",6,2
"2588",188,9
"2589",118,2
"2590",0,1
"2591",6,3
"2592",0,1
"2593",0,1
"2594",47,8
"2595",5,8
"2596",41,7
"2597",34,7
"2598",2,3
"2599",85,8
"2600",0,2
"2601",74,9
"2602",0,4
"2603",140,5
"2604",12,3
"2605",0,1
"2606",58,8
"2607",13,9
"2608",16,6
"2609",0,2
"2610",0,2
"2611",0,1
"2612",0,3
"2613",6,9
"2614",42,3
"2615",9,9
"2616",27,7
"2617",1,8
"2618",3,4
"2619",7,5
"2620",0,5
"2621",2,4
"2622",226,7
"2623",1,2
"2624",0,3
"2625",23,9
"2626",0,7
"2627",9,8
"2628",9,8
"2629",92,9
"2630",108,9
"2631",30,7
"2632",76,7
"2633",0,1
"2634",346,5
"2635",0,1
"2636",0,1
"2637",0,1
"2638",1,7
"2639",0,2
"2640",9,2
"2641",1,2
"2642",0,1
"2643",35,4
"2644",0,1
"2645",262,9
"2646",0,1
"2647",10,8
"2648",0,2
"2649",9,4
"2650",1,2
"2651",15,2
"2652",173,8
"2653",2,1
"2654",0,3
"2655",166,8
"2656",1,7
"2657",0,7
"2658",53,9
"2659",0,2
"2660",0,2
"2661",14,8
"2662",18,3
"2663",71,11
"2664",0,1
"2665",0,1
"2666",8,2
"2667",67,9
"2668",0,6
"2669",0,9
"2670",89,10
"2671",0,3
"2672",133,9
"2673",111,11
"2674",1,1
"2675",0,2
"2676",16,9
"2677",0,2
"2678",0,6
"2679",0,3
"2680",5,9
"2681",9,4
"2682",0,1
"2683",4,10
"2684",0,1
"2685",0,9
"2686",0,1
"2687",10,3
"2688",0,8
"2689",0,2
"2690",2,3
"2691",0,8
"2692",4,7
"2693",72,8
"2694",4,7
"2695",0,1
"2696",1,1
"2697",168,7
"2698",4,3
"2699",4,6
"2700",1,1
"2701",5,1
"2702",4,1
"2703",13,6
"2704",54,10
"2705",3,7
"2706",2,2
"2707",1,1
"2708",57,2
"2709",0,1
"2710",0,2
"2711",0,1
"2712",47,10
"2713",149,3
"2714",159,7
"2715",8,2
"2716",134,5
"2717",0,5
"2718",0,2
"2719",42,8
"2720",1,5
"2721",197,9
"2722",174,7
"2723",0,1
"2724",0,1
"2725",9,8
"2726",91,9
"2727",0,2
"2728",0,1
"2729",117,10
"2730",126,9
"2731",0,2
"2732",0,2
"2733",3,7
"2734",51,9
"2735",0,1
"2736",0,1
"2737",135,6
"2738",25,8
"2739",0,9
"2740",1,2
"2741",2,5
"2742",158,8
"2743",51,4
"2744",10,9
"2745",4,9
"2746",58,11
"2747",78,11
"2748",167,6
"2749",9,7
"2750",283,9
"2751",0,1
"2752",123,11
"2753",1,2
"2754",225,6
"2755",0,5
"2756",8,9
"2757",2,11
"2758",1,2
"2759",0,2
"2760",0,2
"2761",0,1
"2762",72,5
"2763",14,7
"2764",0,1
"2765",0,1
"2766",0,2
"2767",0,1
"2768",196,9
"2769",312,9
"2770",9,3
"2771",1,2
"2772",26,2
"2773",13,1
"2774",1,2
"2775",260,11
"2776",36,9
"2777",1,2
"2778",0,1
"2779",0,1
"2780",0,2
"2781",1,2
"2782",1,1
"2783",1,1
"2784",16,6
"2785",1,1
"2786",1,2
"2787",128,8
"2788",128,7
"2789",0,2
"2790",0,14
"2791",0,1
"2792",0,1
"2793",4,2
"2794",1,1
"2795",35,7
"2796",51,7
"2797",41,2
"2798",0,1
"2799",0,1
"2800",213,9
"2801",0,7
"2802",25,8
"2803",0,1
"2804",0,6
"2805",16,7
"2806",318,10
"2807",282,10
"2808",3,2
"2809",25,9
"2810",76,9
"2811",0,1
"2812",1,9
"2813",1,7
"2814",1,7
"2815",39,9
"2816",29,8
"2817",239,8
"2818",9,1
"2819",26,3
"2820",169,10
"2821",2,6
"2822",0,2
"2823",34,10
"2824",40,10
"2825",30,8
"2826",2,2
"2827",3,3
"2828",93,10
"2829",185,5
"2830",0,1
"2831",141,8
"2832",4,3
"2833",4,2
"2834",3,6
"2835",67,2
"2836",119,9
"2837",0,7
"2838",290,8
"2839",129,8
"2840",62,10
"2841",0,1
"2842",11,8
"2843",7,7
"2844",224,8
"2845",0,1
"2846",13,7
"2847",4,1
"2848",0,2
"2849",0,2
"2850",2,3
"2851",100,9
"2852",0,9
"2853",73,10
"2854",3,7
"2855",0,3
"2856",32,2
"2857",2,5
"2858",108,10
"2859",35,8
"2860",17,9
"2861",0,1
"2862",0,1
"2863",2,1
"2864",0,1
"2865",0,2
"2866",306,7
"2867",48,8
"2868",0,1
"2869",0,1
"2870",0,1
"2871",0,1
"2872",10,11
"2873",258,9
"2874",0,2
"2875",0,2
"2876",0,1
"2877",5,8
"2878",0,7
"2879",189,12
"2880",92,8
"2881",0,1
"2882",5,9
"2883",0,2
"2884",0,6
"2885",2,7
"2886",118,7
"2887",1,9
"2888",40,10
"2889",207,9
"2890",157,7
"2891",0,2
"2892",288,7
"2893",2,2
"2894",3,2
"2895",69,8
"2896",0,1
"2897",0,2
"2898",139,10
"2899",25,2
"2900",0,1
"2901",10,3
"2902",71,6
"2903",113,10
"2904",38,2
"2905",0,1
"2906",50,10
"2907",0,1
"2908",97,10
"2909",29,11
"2910",21,9
"2911",0,7
"2912",101,10
"2913",47,9
"2914",9,7
"2915",9,7
"2916",0,4
"2917",0,1
"2918",44,7
"2919",0,6
"2920",83,10
"2921",113,9
"2922",46,2
"2923",1,2
"2924",1,6
"2925",0,2
"2926",0,7
"2927",183,8
"2928",33,3
"2929",224,9
"2930",11,5
"2931",61,9
"2932",0,2
"2933",36,8
"2934",215,2
"2935",0,5
"2936",150,10
"2937",1,1
"2938",2,8
"2939",190,9
"2940",27,7
"2941",6,2
"2942",13,2
"2943",0,1
"2944",4,8
"2945",14,6
"2946",0,1
"2947",17,10
"2948",43,11
"2949",1,3
"2950",21,8
"2951",47,8
"2952",13,7
"2953",0,1
"2954",53,7
"2955",118,9
"2956",0,2
"2957",22,7
"2958",15,9
"2959",1,2
"2960",0,1
"2961",35,8
"2962",0,1
"2963",42,10
"2964",0,6
"2965",1,2
"2966",0,4
"2967",179,9
"2968",0,7
"2969",3,6
"2970",0,7
"2971",24,11
"2972",15,5
"2973",1,6
"2974",0,2
"2975",0,1
"2976",224,9
"2977",0,1
"2978",2,5
"2979",0,1
"2980",102,4
"2981",0,1
"2982",317,6
"2983",83,7
"2984",2,10
"2985",14,2
"2986",0,8
"2987",0,1
"2988",75,6
"2989",228,10
"2990",0,2
"2991",0,2
"2992",11,3
"2993",0,7
"2994",92,7
"2995",0,1
"2996",0,9
"2997",0,1
"2998",1,2
"2999",41,5
"3000",0,6
"3001",0,9
"3002",34,9
"3003",274,11
"3004",260,7
"3005",0,7
"3006",35,2
"3007",16,8
"3008",89,9
"3009",198,6
"3010",17,8
"3011",4,4
"3012",133,8
"3013",0,6
"3014",0,4
"3015",0,1
"3016",0,1
"3017",117,8
"3018",0,1
"3019",1,1
"3020",0,1
"3021",0,9
"3022",0,1
"3023",263,9
"3024",86,7
"3025",1,3
"3026",47,9
"3027",0,1
"3028",0,1
"3029",0,2
"3030",0,10
"3031",52,6
"3032",0,3
"3033",0,1
"3034",25,8
"3035",0,1
"3036",0,2
"3037",59,3
"3038",0,2
"3039",0,2
"3040",235,7
"3041",0,1
"3042",0,1
"3043",22,10
"3044",0,10
"3045",0,3
"3046",0,3
"3047",0,5
"3048",17,9
"3049",350,6
"3050",2,9
"3051",66,7
"3052",1,3
"3053",9,8
"3054",1,1
"3055",10,8
"3056",140,10
"3057",30,6
"3058",156,9
"3059",0,8
"3060",1,1
"3061",0,2
"3062",234,9
"3063",0,1
"3064",162,8
"3065",0,4
"3066",110,6
"3067",13,3
"3068",22,8
"3069",0,5
"3070",93,7
"3071",290,9
"3072",256,10
"3073",46,10
"3074",167,9
"3075",65,9
"3076",86,9
"3077",36,8
"3078",85,9
"3079",2,11
"3080",0,10
"3081",3,9
"3082",0,1
"3083",0,10
"3084",0,2
"3085",204,9
"3086",72,5
"3087",0,1
"3088",92,8
"3089",0,1
"3090",0,7
"3091",0,1
"3092",4,9
"3093",48,2
"3094",7,2
"3095",0,1
"3096",9,8
"3097",13,8
"3098",15,6
"3099",10,8
"3100",87,10
"3101",147,9
"3102",0,2
"3103",1,9
"3104",0,1
"3105",0,1
"3106",0,1
"3107",0,1
"3108",58,9
"3109",102,10
"3110",7,9
"3111",23,10
"3112",0,2
"3113",0,2
"3114",75,9
"3115",14,2
"3116",17,8
"3117",3,10
"3118",38,6
"3119",104,7
"3120",0,1
"3121",24,7
"3122",0,2
"3123",0,9
"3124",0,8
"3125",0,1
"3126",86,7
"3127",252,7
"3128",0,1
"3129",0,1
"3130",74,1
"3131",0,2
"3132",1,2
"3133",2,6
"3134",0,6
"3135",70,6
"3136",11,2
"3137",0,1
"3138",1,1
"3139",1,8
"3140",0,1
"3141",0,1
"3142",4,2
"3143",127,9
"3144",0,1
"3145",1,1
"3146",0,1
"3147",28,5
"3148",1,2
"3149",8,2
"3150",1,9
"3151",222,7
"3152",8,1
"3153",1,8
"3154",83,9
"3155",5,2
"3156",32,9
"3157",1,2
"3158",0,2
"3159",59,9
"3160",0,8
"3161",0,8
"3162",134,7
"3163",241,9
"3164",0,1
"3165",3,11
"3166",0,1
"3167",44,9
"3168",0,6
"3169",0,7
"3170",71,10
"3171",0,10
"3172",66,8
"3173",0,14
"3174",98,7
"3175",7,1
"3176",1,7
"3177",25,9
"3178",11,7
"3179",16,2
"3180",197,9
"3181",0,4
"3182",0,1
"3183",4,6
"3184",7,7
"3185",0,1
"3186",0,1
"3187",0,2
"3188",146,7
"3189",0,1
"3190",61,10
"3191",1,7
"3192",219,8
"3193",227,10
"3194",8,8
"3195",153,6
"3196",5,6
"3197",259,4
"3198",0,1
"3199",21,7
"3200",0,2
"3201",7,3
"3202",122,9
"3203",58,8
"3204",82,9
"3205",35,8
"3206",0,1
"3207",179,9
"3208",68,6
"3209",0,8
"3210",25,3
"3211",21,9
"3212",0,4
"3213",24,2
"3214",1,1
"3215",0,1
"3216",101,5
"3217",0,2
"3218",7,2
"3219",13,6
"3220",5,7
"3221",143,8
"3222",0,1
"3223",0,2
"3224",1,1
"3225",92,10
"3226",0,2
"3227",54,8
"3228",0,8
"3229",0,2
"3230",0,1
"3231",1,2
"3232",0,1
"3233",0,2
"3234",0,1
"3235",102,7
"3236",104,11
"3237",0,1
"3238",0,1
"3239",0,1
"3240",2,6
"3241",1,1
"3242",57,9
"3243",0,7
"3244",132,10
"3245",131,9
"3246",0,1
"3247",0,2
"3248",1,7
"3249",297,9
"3250",0,1
"3251",334,10
"3252",51,7
"3253",5,7
"3254",119,10
"3255",0,1
"3256",2,8
"3257",6,2
"3258",125,8
"3259",84,9
"3260",1,1
"3261",0,10
"3262",0,1
"3263",0,7
"3264",1,2
"3265",7,6
"3266",48,7
"3267",185,7
"3268",0,1
"3269",23,5
"3270",0,7
"3271",197,4
"3272",5,6
"3273",0,3
"3274",36,2
"3275",9,11
"3276",5,2
"3277",203,3
"3278",46,10
"3279",266,9
"3280",11,5
"3281",0,1
"3282",0,5
"3283",4,7
"3284",196,9
"3285",24,7
"3286",8,7
"3287",281,9
"3288",0,6
"3289",86,11
"3290",0,4
"3291",1,1
"3292",4,8
"3293",0,5
"3294",0,2
"3295",1,6
"3296",0,9
"3297",241,9
"3298",205,2
"3299",0,1
"3300",0,1
"3301",0,14
"3302",0,2
"3303",0,2
"3304",19,4
"3305",20,8
"3306",0,9
"3307",0,1
"3308",1,6
"3309",263,3
"3310",0,1
"3311",0,6
"3312",0,4
"3313",0,4
"3314",0,1
"3315",51,9
"3316",0,1
"3317",0,1
"3318",9,2
"3319",0,1
"3320",0,6
"3321",3,12
"3322",0,6
"3323",29,6
"3324",0,7
"3325",66,9
"3326",38,2
"3327",0,7
"3328",0,1
"3329",0,1
"3330",142,10
"3331",0,1
"3332",0,4
"3333",40,11
"3334",0,1
"3335",2,8
"3336",0,3
"3337",0,2
"3338",14,9
"3339",1,7
"3340",196,7
"3341",0,7
"3342",188,8
"3343",45,2
"3344",0,2
"3345",22,11
"3346",3,5
"3347",2,8
"3348",1,2
"3349",0,1
"3350",0,1
"3351",0,1
"3352",0,7
"3353",162,8
"3354",13,3
"3355",1,6
"3356",6,9
"3357",0,1
"3358",0,1
"3359",0,8
"3360",127,8
"3361",0,1
"3362",109,7
"3363",0,1
"3364",2,1
"3365",12,7
"3366",64,9
"3367",105,5
"3368",1,1
"3369",245,9
"3370",161,9
"3371",0,1
"3372",0,1
"3373",0,1
"3374",22,6
"3375",157,11
"3376",71,9
"3377",0,1
"3378",0,3
"3379",7,8
"3380",0,1
"3381",268,2
"3382",2,2
"3383",329,7
"3384",18,2
"3385",0,8
"3386",12,7
"3387",84,3
"3388",0,8
"3389",211,7
"3390",312,10
"3391",1,6
"3392",0,1
"3393",183,6
"3394",71,7
"3395",39,9
"3396",292,9
"3397",83,9
"3398",0,1
"3399",21,3
"3400",1,8
"3401",0,1
"3402",0,1
"3403",1,2
"3404",0,8
"3405",26,8
"3406",4,9
"3407",0,2
"3408",41,2
"3409",0,8
"3410",44,9
"3411",181,7
"3412",0,1
"3413",1,2
"3414",0,1
"3415",0,1
"3416",0,3
"3417",0,2
"3418",0,2
"3419",0,6
"3420",350,10
"3421",0,1
"3422",168,10
"3423",0,2
"3424",1,2
"3425",80,10
"3426",205,6
"3427",0,1
"3428",66,7
"3429",28,10
"3430",16,9
"3431",0,1
"3432",2,8
"3433",1,1
"3434",80,9
"3435",44,9
"3436",0,2
"3437",71,7
"3438",55,9
"3439",0,1
"3440",0,1
"3441",138,2
"3442",22,7
"3443",2,4
"3444",0,1
"3445",0,7
"3446",1,1
"3447",129,7
"3448",2,2
"3449",1,2
"3450",13,3
"3451",0,1
"3452",173,5
"3453",12,3
"3454",0,2
"3455",88,9
"3456",14,7
"3457",0,1
"3458",79,9
"3459",0,6
"3460",249,6
"3461",115,11
"3462",1,2
"3463",1,1
"3464",0,1
"3465",298,6
"3466",0,8
"3467",82,10
"3468",14,4
"3469",0,14
"3470",0,1
"3471",30,13
"3472",292,7
"3473",284,8
"3474",89,8
"3475",20,8
"3476",0,6
"3477",177,6
"3478",1,7
"3479",0,8
"3480",0,1
"3481",115,10
"3482",109,9
"3483",12,11
"3484",0,2
"3485",87,9
"3486",22,9
"3487",180,8
"3488",27,7
"3489",93,6
"3490",103,9
"3491",0,2
"3492",3,4
"3493",15,9
"3494",249,9
"3495",6,10
"3496",0,5
"3497",141,6
"3498",1,9
"3499",3,6
"3500",6,3
"3501",42,8
"3502",26,9
"3503",16,9
"3504",0,3
"3505",212,11
"3506",104,9
"3507",22,9
"3508",1,4
"3509",1,2
"3510",117,6
"3511",184,1
"3512",1,1
"3513",0,1
"3514",1,3
"3515",0,1
"3516",20,3
"3517",0,1
"3518",0,4
"3519",0,1
"3520",9,3
"3521",0,3
"3522",0,1
"3523",0,1
"3524",1,2
"3525",41,10
"3526",0,2
"3527",14,11
"3528",0,2
"3529",89,9
"3530",15,8
"3531",0,2
"3532",0,7
"3533",0,2
"3534",0,2
"3535",0,2
"3536",85,10
"3537",167,8
"3538",0,1
"3539",0,8
"3540",163,8
"3541",1,7
"3542",0,7
"3543",236,9
"3544",125,6
"3545",0,8
"3546",0,5
"3547",0,1
"3548",0,1
"3549",21,9
"3550",0,1
"3551",84,10
"3552",85,9
"3553",2,8
"3554",2,6
"3555",0,6
"3556",3,2
"3557",37,8
"3558",0,6
"3559",0,2
"3560",0,2
"3561",294,7
"3562",4,3
"3563",0,2
"3564",6,7
"3565",0,1
"3566",0,2
"3567",0,1
"3568",12,9
"3569",130,9
"3570",102,7
"3571",0,2
"3572",0,7
"3573",0,4
"3574",0,1
"3575",0,2
"3576",0,3
"3577",0,1
"3578",0,1
"3579",145,10
"3580",55,7
"3581",0,1
"3582",0,2
"3583",0,8
"3584",40,3
"3585",0,1
"3586",107,11
"3587",0,3
"3588",0,1
"3589",16,3
"3590",135,10
"3591",0,1
"3592",9,1
"3593",199,8
"3594",0,7
"3595",99,9
"3596",48,10
"3597",68,8
"3598",0,1
"3599",1,1
"3600",0,1
"3601",8,7
"3602",254,8
"3603",251,6
"3604",61,10
"3605",97,11
"3606",0,2
"3607",31,8
"3608",28,8
"3609",0,1
"3610",0,1
"3611",14,8
"3612",1,2
"3613",0,1
"3614",204,9
"3615",2,6
"3616",0,2
